,z=0.003,z=0.005,z=0.01,z=0.03,z=0.05,z=0.1,z=0.2,z=0.3,z=0.6,z=0.8,z=1.0,z=1.2,z=1.5,Vr
189,12.0,12.0,12.0,12.0,12.0,12.0,12.72361809045226,13.537688442211055,14.984924623115578,15.43718592964824,15.798994974874372,16.07035175879397,16.34170854271357,5.883211504804538
190,12.0,12.0,12.0,12.0,12.0,12.0,12.633165829145728,13.537688442211055,14.894472361809045,15.43718592964824,15.798994974874372,16.07035175879397,16.251256281407034,5.892775808049638
191,12.0,12.0,12.0,12.0,12.0,12.0,12.633165829145728,13.447236180904522,14.894472361809045,15.43718592964824,15.798994974874372,15.979899497487438,16.251256281407034,5.90230916487559
192,12.0,12.0,12.0,12.0,12.0,12.0,12.633165829145728,13.447236180904522,14.804020100502512,15.34673366834171,15.708542713567839,15.979899497487438,16.251256281407034,5.911811824400843
193,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,13.447236180904522,14.804020100502512,15.34673366834171,15.708542713567839,15.979899497487438,16.160804020100503,5.921284032550614
194,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,13.35678391959799,14.804020100502512,15.34673366834171,15.708542713567839,15.889447236180905,16.160804020100503,5.930726032112905
195,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,13.35678391959799,14.71356783919598,15.256281407035175,15.618090452261306,15.889447236180905,16.07035175879397,5.94013806279327
196,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,13.35678391959799,14.71356783919598,15.256281407035175,15.618090452261306,15.889447236180905,16.07035175879397,5.949520361268368
197,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,13.266331658291458,14.71356783919598,15.165829145728644,15.527638190954773,15.798994974874372,16.07035175879397,5.958873161238339
198,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,13.266331658291458,14.623115577889447,15.165829145728644,15.527638190954773,15.798994974874372,15.979899497487438,5.968196693478039
199,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,13.266331658291458,14.623115577889447,15.165829145728644,15.527638190954773,15.708542713567839,15.979899497487438,5.977491185887149
200,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,13.175879396984925,14.623115577889447,15.075376884422111,15.43718592964824,15.708542713567839,15.979899497487438,5.986756863539198
201,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,13.175879396984925,14.532663316582916,15.075376884422111,15.43718592964824,15.708542713567839,15.889447236180905,5.995993948729535
202,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,13.175879396984925,14.532663316582916,15.075376884422111,15.43718592964824,15.618090452261306,15.889447236180905,6.005202661022261
203,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,13.085427135678392,14.532663316582916,14.984924623115578,15.34673366834171,15.618090452261306,15.889447236180905,6.014383217296154
204,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,13.085427135678392,14.442211055276381,14.984924623115578,15.34673366834171,15.618090452261306,15.798994974874372,6.023535831789633
205,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,13.085427135678392,14.442211055276381,14.984924623115578,15.34673366834171,15.527638190954773,15.798994974874372,6.032660716144743
206,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.99497487437186,14.442211055276381,14.894472361809045,15.256281407035175,15.527638190954773,15.798994974874372,6.041758079450235
207,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.99497487437186,14.35175879396985,14.894472361809045,15.256281407035175,15.527638190954773,15.708542713567839,6.050828128283723
208,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.99497487437186,14.35175879396985,14.894472361809045,15.256281407035175,15.43718592964824,15.708542713567839,6.0598710667529705
209,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.904522613065327,14.35175879396985,14.804020100502512,15.165829145728644,15.43718592964824,15.618090452261306,6.0688870965363115
210,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.904522613065327,14.261306532663317,14.804020100502512,15.165829145728644,15.43718592964824,15.618090452261306,6.077876416922232
211,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.904522613065327,14.261306532663317,14.804020100502512,15.165829145728644,15.34673366834171,15.618090452261306,6.08683922484814
212,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.904522613065327,14.261306532663317,14.71356783919598,15.075376884422111,15.34673366834171,15.527638190954773,6.095775714938335
213,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.814070351758794,14.170854271356784,14.71356783919598,15.075376884422111,15.34673366834171,15.527638190954773,6.104686079541198
214,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.814070351758794,14.170854271356784,14.71356783919598,15.075376884422111,15.256281407035175,15.527638190954773,6.11357050876563
215,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.814070351758794,14.170854271356784,14.623115577889447,14.984924623115578,15.256281407035175,15.527638190954773,6.122429190516745
216,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.72361809045226,14.080402010050252,14.623115577889447,14.984924623115578,15.256281407035175,15.43718592964824,6.131262310530847
217,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.72361809045226,14.080402010050252,14.623115577889447,14.984924623115578,15.165829145728644,15.43718592964824,6.140070052409699
218,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.72361809045226,14.080402010050252,14.532663316582916,14.894472361809045,15.165829145728644,15.43718592964824,6.1488525976541135
219,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.72361809045226,13.989949748743719,14.532663316582916,14.894472361809045,15.165829145728644,15.34673366834171,6.15761012569686
220,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.633165829145728,13.989949748743719,14.532663316582916,14.894472361809045,15.075376884422111,15.34673366834171,6.166342813934934
221,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.633165829145728,13.989949748743719,14.442211055276381,14.804020100502512,15.075376884422111,15.34673366834171,6.175050837761177
222,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.633165829145728,13.899497487437186,14.442211055276381,14.804020100502512,15.075376884422111,15.256281407035175,6.183734370595278
223,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,13.899497487437186,14.442211055276381,14.804020100502512,14.984924623115578,15.256281407035175,6.192393583914173
224,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,13.899497487437186,14.35175879396985,14.71356783919598,14.984924623115578,15.256281407035175,6.201028647281836
225,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,13.899497487437186,14.35175879396985,14.71356783919598,14.984924623115578,15.165829145728644,6.209639728378509
226,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,13.809045226130653,14.35175879396985,14.71356783919598,14.894472361809045,15.165829145728644,6.21822699302935
227,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,13.809045226130653,14.35175879396985,14.623115577889447,14.894472361809045,15.165829145728644,6.22679060523254
228,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,13.809045226130653,14.261306532663317,14.623115577889447,14.894472361809045,15.075376884422111,6.235330727186846
229,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,13.71859296482412,14.261306532663317,14.623115577889447,14.894472361809045,15.075376884422111,6.243847519318657
230,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,13.71859296482412,14.261306532663317,14.623115577889447,14.804020100502512,15.075376884422111,6.252341140308501
231,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,13.71859296482412,14.170854271356784,14.532663316582916,14.804020100502512,15.075376884422111,6.26081174711707
232,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,13.628140703517587,14.170854271356784,14.532663316582916,14.804020100502512,14.984924623115578,6.269259495010742
233,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,13.628140703517587,14.170854271356784,14.532663316582916,14.71356783919598,14.984924623115578,6.2776845375866275
234,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,13.628140703517587,14.080402010050252,14.442211055276381,14.71356783919598,14.984924623115578,6.2860870267971505
235,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,13.628140703517587,14.080402010050252,14.442211055276381,14.71356783919598,14.894472361809045,6.294467112974162
236,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,13.537688442211055,14.080402010050252,14.442211055276381,14.623115577889447,14.894472361809045,6.3028249448526115
237,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,13.537688442211055,14.080402010050252,14.35175879396985,14.623115577889447,14.894472361809045,6.311160669593782
238,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,13.537688442211055,13.989949748743719,14.35175879396985,14.623115577889447,14.894472361809045,6.319474432808088
239,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,13.447236180904522,13.989949748743719,14.35175879396985,14.623115577889447,14.804020100502512,6.327766378577464
240,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,13.447236180904522,13.989949748743719,14.35175879396985,14.532663316582916,14.804020100502512,6.336036649477337
241,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,13.447236180904522,13.899497487437186,14.261306532663317,14.532663316582916,14.804020100502512,6.3442853865982025
242,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,13.447236180904522,13.899497487437186,14.261306532663317,14.532663316582916,14.71356783919598,6.352512729566805
243,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,13.35678391959799,13.899497487437186,14.261306532663317,14.442211055276381,14.71356783919598,6.360718816566941
244,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,13.35678391959799,13.899497487437186,14.170854271356784,14.442211055276381,14.71356783919598,6.368903784359879
245,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,13.35678391959799,13.809045226130653,14.170854271356784,14.442211055276381,14.71356783919598,6.37706776830442
246,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.35678391959799,13.809045226130653,14.170854271356784,14.442211055276381,14.623115577889447,6.385210902376602
247,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.266331658291458,13.809045226130653,14.170854271356784,14.35175879396985,14.623115577889447,6.393333319189038
248,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.266331658291458,13.809045226130653,14.080402010050252,14.35175879396985,14.623115577889447,6.401435150009933
249,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.266331658291458,13.71859296482412,14.080402010050252,14.35175879396985,14.623115577889447,6.409516524781745
250,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.266331658291458,13.71859296482412,14.080402010050252,14.35175879396985,14.532663316582916,6.41757757213953
251,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.175879396984925,13.71859296482412,14.080402010050252,14.261306532663317,14.532663316582916,6.4256184194289645
252,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.175879396984925,13.628140703517587,13.989949748743719,14.261306532663317,14.532663316582916,6.433639192724039
253,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.175879396984925,13.628140703517587,13.989949748743719,14.261306532663317,14.442211055276381,6.441640016844468
254,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.085427135678392,13.628140703517587,13.989949748743719,14.261306532663317,14.442211055276381,6.449621015372771
255,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.085427135678392,13.628140703517587,13.989949748743719,14.170854271356784,14.442211055276381,6.457582310671082
256,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.085427135678392,13.537688442211055,13.899497487437186,14.170854271356784,14.442211055276381,6.465524023897654
257,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.085427135678392,13.537688442211055,13.899497487437186,14.170854271356784,14.35175879396985,6.473446275023085
258,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.99497487437186,13.537688442211055,13.899497487437186,14.080402010050252,14.35175879396985,6.48134918284627
259,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.99497487437186,13.537688442211055,13.809045226130653,14.080402010050252,14.35175879396985,6.4892328650100755
260,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.99497487437186,13.447236180904522,13.809045226130653,14.080402010050252,14.35175879396985,6.497097438016753
261,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.99497487437186,13.447236180904522,13.809045226130653,14.080402010050252,14.261306532663317,6.504943017243089
262,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.904522613065327,13.447236180904522,13.809045226130653,13.989949748743719,14.261306532663317,6.512769716955303
263,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.904522613065327,13.447236180904522,13.71859296482412,13.989949748743719,14.261306532663317,6.520577650323688
264,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.904522613065327,13.35678391959799,13.71859296482412,13.989949748743719,14.261306532663317,6.528366929437017
265,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.904522613065327,13.35678391959799,13.71859296482412,13.989949748743719,14.170854271356784,6.536137665316701
266,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.904522613065327,13.35678391959799,13.71859296482412,13.899497487437186,14.170854271356784,6.543889967930716
267,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.814070351758794,13.35678391959799,13.628140703517587,13.899497487437186,14.170854271356784,6.551623946207296
268,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.814070351758794,13.266331658291458,13.628140703517587,13.899497487437186,14.170854271356784,6.5593397080484035
269,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.814070351758794,13.266331658291458,13.628140703517587,13.899497487437186,14.080402010050252,6.5670373603429795
270,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.814070351758794,13.266331658291458,13.628140703517587,13.809045226130653,14.080402010050252,6.574717008979973
271,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.72361809045226,13.266331658291458,13.628140703517587,13.809045226130653,14.080402010050252,6.582378758861159
272,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.72361809045226,13.175879396984925,13.537688442211055,13.809045226130653,14.080402010050252,6.59002271391375
273,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.72361809045226,13.175879396984925,13.537688442211055,13.809045226130653,14.080402010050252,6.597648977102803
274,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.72361809045226,13.175879396984925,13.537688442211055,13.809045226130653,13.989949748743719,6.60525765044342
275,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.633165829145728,13.175879396984925,13.537688442211055,13.71859296482412,13.989949748743719,6.612848835012766
276,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.633165829145728,13.175879396984925,13.447236180904522,13.71859296482412,13.989949748743719,6.620422630961876
277,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.633165829145728,13.085427135678392,13.447236180904522,13.71859296482412,13.989949748743719,6.627979137527292
278,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.633165829145728,13.085427135678392,13.447236180904522,13.71859296482412,13.899497487437186,6.635518453042497
279,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,13.085427135678392,13.447236180904522,13.628140703517587,13.899497487437186,6.643040674949184
280,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,13.085427135678392,13.35678391959799,13.628140703517587,13.899497487437186,6.650545899808333
281,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,12.99497487437186,13.35678391959799,13.628140703517587,13.899497487437186,6.658034223311121
282,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,12.99497487437186,13.35678391959799,13.628140703517587,13.809045226130653,6.665505740289662
283,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,12.99497487437186,13.35678391959799,13.537688442211055,13.809045226130653,6.672960544727572
284,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,12.99497487437186,13.266331658291458,13.537688442211055,13.809045226130653,6.680398729770374
285,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,12.904522613065327,13.266331658291458,13.537688442211055,13.809045226130653,6.687820387735739
286,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,12.904522613065327,13.266331658291458,13.537688442211055,13.809045226130653,6.695225610123572
287,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,12.904522613065327,13.266331658291458,13.537688442211055,13.71859296482412,6.702614487625937
288,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.904522613065327,13.266331658291458,13.447236180904522,13.71859296482412,6.709987110136831
289,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.904522613065327,13.175879396984925,13.447236180904522,13.71859296482412,6.717343566761814
290,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.814070351758794,13.175879396984925,13.447236180904522,13.71859296482412,6.724683945827477
291,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.814070351758794,13.175879396984925,13.447236180904522,13.628140703517587,6.732008334890786
292,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.814070351758794,13.175879396984925,13.35678391959799,13.628140703517587,6.739316820748259
293,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.814070351758794,13.085427135678392,13.35678391959799,13.628140703517587,6.746609489445034
294,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.72361809045226,13.085427135678392,13.35678391959799,13.628140703517587,6.753886426283771
295,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.72361809045226,13.085427135678392,13.35678391959799,13.628140703517587,6.761147715833436
296,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.72361809045226,13.085427135678392,13.35678391959799,13.537688442211055,6.768393441937957
297,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.72361809045226,13.085427135678392,13.266331658291458,13.537688442211055,6.775623687724733
298,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.72361809045226,12.99497487437186,13.266331658291458,13.537688442211055,6.782838535613035
299,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.633165829145728,12.99497487437186,13.266331658291458,13.537688442211055,6.79003806732227
300,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.633165829145728,12.99497487437186,13.266331658291458,13.537688442211055,6.797222363880129
301,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.633165829145728,12.99497487437186,13.266331658291458,13.447236180904522,6.80439150563061
302,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.633165829145728,12.99497487437186,13.175879396984925,13.447236180904522,6.811545572241924
303,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.633165829145728,12.904522613065327,13.175879396984925,13.447236180904522,6.818684642714291
304,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.542713567839195,12.904522613065327,13.175879396984925,13.447236180904522,6.825808795387613
305,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.542713567839195,12.904522613065327,13.175879396984925,13.447236180904522,6.83291810794904
306,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.542713567839195,12.904522613065327,13.085427135678392,13.35678391959799,6.840012657440427
307,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.542713567839195,12.904522613065327,13.085427135678392,13.35678391959799,6.847092520265679
