,z=0.003,z=0.005,z=0.01,z=0.03,z=0.05,z=0.1,z=0.2,z=0.3,z=0.6,z=0.8,z=1.0,z=1.2,z=1.5,Vr
308,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.542713567839195,12.814070351758794,13.085427135678392,13.35678391959799,6.854157772197993
309,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,12.814070351758794,13.085427135678392,13.35678391959799,6.8612084883869935
310,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,12.814070351758794,13.085427135678392,13.35678391959799,6.8682447433657705
311,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,12.814070351758794,12.99497487437186,13.266331658291458,6.875266611057809
312,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,12.814070351758794,12.99497487437186,13.266331658291458,6.8822741647838255
313,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.452261306532664,12.72361809045226,12.99497487437186,13.266331658291458,6.889267477268505
314,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.72361809045226,12.99497487437186,13.266331658291458,6.896246620647144
315,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.72361809045226,12.99497487437186,13.266331658291458,6.903211666472198
316,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.72361809045226,12.904522613065327,13.175879396984925,6.910162685719735
317,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.72361809045226,12.904522613065327,13.175879396984925,6.917099748795804
318,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.633165829145728,12.904522613065327,13.175879396984925,6.92402292554271
319,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.633165829145728,12.904522613065327,13.175879396984925,6.930932285245197
320,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.633165829145728,12.904522613065327,13.175879396984925,6.937827896636557
321,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.633165829145728,12.904522613065327,13.085427135678392,6.944709827904647
322,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.633165829145728,12.814070351758794,13.085427135678392,6.9515781466978135
323,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.542713567839195,12.814070351758794,13.085427135678392,6.958432920130756
324,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.542713567839195,12.814070351758794,13.085427135678392,6.965274214790292
325,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.542713567839195,12.814070351758794,13.085427135678392,6.97210209674105
326,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.542713567839195,12.814070351758794,12.99497487437186,6.978916631531084
327,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.542713567839195,12.72361809045226,12.99497487437186,6.985717884197414
328,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.452261306532664,12.72361809045226,12.99497487437186,6.9925059192714825
329,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.452261306532664,12.72361809045226,12.99497487437186,6.999280800784548
330,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.452261306532664,12.72361809045226,12.99497487437186,7.006042592272997
331,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.452261306532664,12.72361809045226,12.99497487437186,7.01279135678359
332,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.452261306532664,12.633165829145728,12.904522613065327,7.019527156878636
333,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.452261306532664,12.633165829145728,12.904522613065327,7.026250054641091
334,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.361809045226131,12.633165829145728,12.904522613065327,7.032960111679598
335,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.633165829145728,12.904522613065327,7.0396573891334535
336,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.633165829145728,12.904522613065327,7.0463419476775115
337,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.633165829145728,12.904522613065327,7.05301384752702
338,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.361809045226131,12.542713567839195,12.814070351758794,7.059673148442394
339,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.542713567839195,12.814070351758794,7.066319909733925
340,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.542713567839195,12.814070351758794,7.072954190266435
341,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.542713567839195,12.814070351758794,7.079576048463856
342,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.542713567839195,12.814070351758794,7.086185542313767
343,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.542713567839195,12.72361809045226,7.0927827293718515
344,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.452261306532664,12.72361809045226,7.0993676667663195
345,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.452261306532664,12.72361809045226,7.105940411202254
346,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.452261306532664,12.72361809045226,7.112501018965911
347,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.452261306532664,12.72361809045226,7.119049545928958
348,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.452261306532664,12.72361809045226,7.125586047552666
349,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.361809045226131,12.633165829145728,7.132110578892042
350,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.361809045226131,12.633165829145728,7.138623194599904
351,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.361809045226131,12.633165829145728,7.1451239489309195
352,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.361809045226131,12.633165829145728,7.151612895745574
353,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.361809045226131,12.633165829145728,7.158090088514103
354,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.361809045226131,12.633165829145728,7.1645555803203695
355,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.271356783919598,12.542713567839195,7.171009423865689
356,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.542713567839195,7.177451671472615
357,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.542713567839195,7.1838823750886664
358,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.542713567839195,7.190301586290018
359,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.542713567839195,7.19670935628514
360,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,12.542713567839195,7.20310573591839
361,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.542713567839195,7.209490775673567
362,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.452261306532664,7.215864525677417
363,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.452261306532664,7.222227035703093
364,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.452261306532664,7.22857835517358
365,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.452261306532664,7.234918533165072
366,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.452261306532664,7.2412476184103065
367,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,12.452261306532664,7.247565659301864
368,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.361809045226131,7.253872703895422
369,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.361809045226131,7.260168799912976
370,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.361809045226131,7.266453994746009
371,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.361809045226131,7.27272833545864
372,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.361809045226131,7.278991868790718
373,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,12.361809045226131,7.285244641160889
374,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,7.291486698669625
375,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,7.297718087102213
376,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,7.303938851931709
377,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,7.310149038321861
378,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,7.3163486911299955
379,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,7.3225378549098625
380,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.271356783919598,7.328716573914463
381,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,7.334884892098823
382,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,7.341042853122754
383,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,7.347190500353566
384,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,7.353327876868761
385,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,7.359455025458683
386,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,7.365571988629149
387,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.180904522613066,7.371678808604043
388,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,7.3777755273278744
389,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,7.383862186468324
390,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,7.389938827418742
391,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,7.396005491300628
392,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,7.402062218966082
393,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,7.408109051000219
394,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.090452261306533,7.414146027723568
395,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.420173189194437
396,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.426190575211252
397,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.432198225314867
398,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.438196178790852
399,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.444184474671757
400,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.450163151739343
401,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.456132248526793
402,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.462091803320901
403,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.4680418541642295
404,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.473982438857244
405,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.479913594960436
406,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.485835359796402
407,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.4917477704519175
408,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.497650863779977
409,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.503544676401817
410,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.509429244708918
411,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.515304604864976
412,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.5211707928078635
413,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.5270278442515615
414,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.532875794688072
415,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.5387146793893125
416,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.54454453340899
417,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.550365391584449
418,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.556177288538503
419,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.561980258681254
420,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.567774336211875
421,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.573559555120393
422,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.579335949189436
423,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.585103551995975
424,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.59086239691304
425,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.596612517111416
426,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.6023539455613305
427,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.608086715034109
428,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.613810858103831
429,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.619526407148949
430,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.625233394353907
431,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.6309318517107325
432,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.636621811020616
433,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.6423033038954715
434,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.647976361759484
435,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.653641015850635
436,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.6592972972222215
437,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.66494523674435
438,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.67058486510542
439,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.676216212813595
440,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.681839310198249
441,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.687454187411408
442,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.69306087442917
443,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.698659401053117
444,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.704249796911707
445,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.709832091461651
446,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.715406313989285
447,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.720972493611917
448,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.7265306592791685
449,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.732080839774295
450,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.737623063715506
451,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.743157359557255
452,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.748683755591528
453,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.75420227994912
454,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.75971296060089
455,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.765215825359011
456,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.770710901878204
457,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.7761982176569635
458,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.781677800038767
459,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.7871496762132715
460,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.7926138732175065
461,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.798070417937042
462,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.803519337107163
463,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.80896065731401
464,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.81439440499573
465,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.819820606443605
466,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.825239287803165
467,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.830650475075307
468,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.836054194117387
469,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.841450470644305
470,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.846839330229588
471,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.852220798306451
472,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.857594900168857
473,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.862961660972563
474,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.868321105736155
475,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.8736732593420715
476,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.879018146537627
477,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.884355791936013
478,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.889686220017298
479,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.895009455129416
480,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.900325521489144
481,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.905634443183071
482,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.91093624416856
483,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.916230948274697
484,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.921518579203237
485,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.926799160529537
486,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.932072715703476
487,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.937339268050377
488,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.942598840771915
489,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.947851456947011
490,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.95309713953273
491,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.958335911365159
492,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.963567795160284
493,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.968792813514856
494,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.974010988907251
495,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.9792223436983205
496,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.984426900132234
497,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.989624680337314
498,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.994815706326866
499,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.999999999999999
